Simulation,Year,Gross_Output
790,2023,29679.0
790,2024,30649.507721625036
790,2025,29794.546413894608
790,2026,28518.23006442198
790,2027,30402.079780339147
790,2028,29156.524813991753
791,2023,29679.0
791,2024,30539.554290369695
791,2025,29742.47232712701
791,2026,28588.411213532374
791,2027,30044.337947108455
791,2028,29620.039351870502
792,2023,29679.0
792,2024,30306.323675770567
792,2025,29041.158320615734
792,2026,30272.974552391443
792,2027,29483.259355507547
792,2028,30313.087177442056
793,2023,29679.0
793,2024,29243.734644749667
793,2025,29691.502816978955
793,2026,29859.03682706106
793,2027,30077.78793282583
793,2028,28908.69847130117
794,2023,29679.0
794,2024,30217.454352903882
794,2025,28779.363832727948
794,2026,29640.15811314073
794,2027,29225.10251046556
794,2028,30050.17680533293
795,2023,29679.0
795,2024,30391.48929557359
795,2025,29333.83181105526
795,2026,30539.79716825644
795,2027,30214.779517315885
795,2028,29880.308827463363
796,2023,29679.0
796,2024,30594.972586827742
796,2025,28721.68626830308
796,2026,30184.625974138875
796,2027,30356.848076852868
796,2028,29665.101280259543
797,2023,29679.0
797,2024,30140.748379611763
797,2025,28428.919014724248
797,2026,30024.726131834374
797,2027,29805.713211429924
797,2028,29416.95789781932
798,2023,29679.0
798,2024,29914.473719747417
798,2025,30266.23940265024
798,2026,30197.96667786353
798,2027,30122.321445546233
798,2028,29617.083699617724
799,2023,29679.0
799,2024,29459.53850948559
799,2025,29440.942434022825
799,2026,29237.51140183039
799,2027,29681.920463731894
799,2028,30687.905797495274
800,2023,29679.0
800,2024,29877.655773424576
800,2025,29977.306585204133
800,2026,29016.106175210225
800,2027,28932.506092986223
800,2028,30850.780814412516
801,2023,29679.0
801,2024,29944.01272016067
801,2025,30728.21913514908
801,2026,29409.537610610743
801,2027,28630.826294446895
801,2028,28826.401947812894
802,2023,29679.0
802,2024,29624.86691346018
802,2025,30447.249400205674
802,2026,29272.120512583675
802,2027,28327.028017525343
802,2028,28714.74302167857
803,2023,29679.0
803,2024,29775.551816337887
803,2025,30321.75494964022
803,2026,29666.061978902304
803,2027,29769.552893820903
803,2028,29714.650554762688
804,2023,29679.0
804,2024,29342.33571000029
804,2025,30201.076705280397
804,2026,29163.73922472712
804,2027,29951.891826572675
804,2028,30814.72575018767
805,2023,29679.0
805,2024,30331.828374199515
805,2025,30999.160252125035
805,2026,30326.57568532028
805,2027,30554.588728129103
805,2028,28900.429176694495
806,2023,29679.0
806,2024,29117.423676244627
806,2025,29671.788522012233
806,2026,30521.569319515023
806,2027,30857.958697857564
806,2028,29019.731847451276
807,2023,29679.0
807,2024,29495.22508071114
807,2025,28898.631176850693
807,2026,30972.82853176813
807,2027,28870.704140615777
807,2028,30420.70000742632
808,2023,29679.0
808,2024,30203.90076734132
808,2025,29495.49147853018
808,2026,29089.70619685847
808,2027,29927.963743484564
808,2028,30111.135830203468
809,2023,29679.0
809,2024,30084.661752263655
809,2025,29838.690796784962
809,2026,29183.214471411273
809,2027,29050.328732443824
809,2028,30113.39798154922
810,2023,29679.0
810,2024,29989.640623786563
810,2025,29251.551872898657
810,2026,29761.89005466404
810,2027,30072.39465419476
810,2028,29078.3119999185
811,2023,29679.0
811,2024,29513.411832296882
811,2025,30135.861309871903
811,2026,29909.417313249338
811,2027,29985.955684970108
811,2028,30645.173627177403
812,2023,29679.0
812,2024,28747.022709866997
812,2025,30752.92020529788
812,2026,29886.519764787296
812,2027,29818.360233886262
812,2028,29852.303576372866
813,2023,29679.0
813,2024,30831.861977803117
813,2025,29993.421890745318
813,2026,29499.127642803825
813,2027,30289.092916921363
813,2028,30215.632779885287
814,2023,29679.0
814,2024,29576.01531073566
814,2025,29941.60959615871
814,2026,30183.158585986246
814,2027,29164.16492859833
814,2028,29711.261353304883
815,2023,29679.0
815,2024,29952.742614483974
815,2025,29676.361360869112
815,2026,30229.98165344023
815,2027,29183.69887379002
815,2028,30506.082017964392
816,2023,29679.0
816,2024,30767.367610757494
816,2025,30712.542897669362
816,2026,29347.157883772663
816,2027,30265.901047722884
816,2028,29979.41983153216
817,2023,29679.0
817,2024,28594.233926185534
817,2025,29801.094705930434
817,2026,28852.113213302608
817,2027,29075.710873431184
817,2028,30638.827420820184
818,2023,29679.0
818,2024,28442.350265811965
818,2025,29395.636791998844
818,2026,30669.130164150352
818,2027,30341.789349452793
818,2028,30272.150699202884
819,2023,29679.0
819,2024,29846.59349709968
819,2025,30402.17070744012
819,2026,30096.526875143132
819,2027,29505.776961334737
819,2028,30822.835410852116
820,2023,29679.0
820,2024,30581.24164760537
820,2025,29391.119975499383
820,2026,29960.870165765195
820,2027,29916.567423564746
820,2028,30286.34030231338
821,2023,29679.0
821,2024,30581.82485357998
821,2025,29407.82702996637
821,2026,29852.138857112845
821,2027,30415.555663803203
821,2028,30023.35716929207
822,2023,29679.0
822,2024,30178.973632523863
822,2025,30166.266660496665
822,2026,28889.92086671858
822,2027,30675.54333928927
822,2028,28405.26633866467
823,2023,29679.0
823,2024,30997.836160061714
823,2025,30161.080688096652
823,2026,29167.406007238227
823,2027,29598.738421607653
823,2028,30476.532855501446
824,2023,29679.0
824,2024,29495.490589326037
824,2025,30611.969441728445
824,2026,29990.163379469657
824,2027,29645.28500195719
824,2028,29722.095334709833
825,2023,29679.0
825,2024,29832.93855420976
825,2025,29369.12411671846
825,2026,29376.588601403386
825,2027,30282.714466778358
825,2028,29787.35361748694
826,2023,29679.0
826,2024,29313.932201154526
826,2025,29299.642613332147
826,2026,30091.568342460832
826,2027,30076.583335589883
826,2028,30099.62838198877
827,2023,29679.0
827,2024,30736.769099214038
827,2025,29091.619861521645
827,2026,28511.74944783878
827,2027,30235.29718069591
827,2028,30039.459178668803
828,2023,29679.0
828,2024,30213.221738718625
828,2025,28501.93823399442
828,2026,29491.376185391564
828,2027,29479.456370863103
828,2028,29422.3410846041
829,2023,29679.0
829,2024,30586.337712490662
829,2025,30125.051246875802
829,2026,29516.17632785484
829,2027,30251.290755298425
829,2028,30838.62119608207
830,2023,29679.0
830,2024,29127.833662518704
830,2025,29219.118233913392
830,2026,30146.10264437194
830,2027,29714.93561417513
830,2028,28837.81971211122
831,2023,29679.0
831,2024,29624.79853636122
831,2025,28690.25333669119
831,2026,29014.604164376226
831,2027,29229.985731477947
831,2028,29058.69342891136
832,2023,29679.0
832,2024,30012.32744713892
832,2025,30063.95719518456
832,2026,30036.298257464357
832,2027,29364.44835750659
832,2028,29859.510339337106
833,2023,29679.0
833,2024,30342.503124808278
833,2025,29446.140612957624
833,2026,29804.766243188864
833,2027,30173.914416826694
833,2028,29002.792447343392
834,2023,29679.0
834,2024,28945.19748073625
834,2025,29486.832464381223
834,2026,29726.348172028676
834,2027,28796.410359559817
834,2028,29593.586371901056
835,2023,29679.0
835,2024,29628.40209326063
835,2025,29678.14208855393
835,2026,30091.40437522761
835,2027,29666.089243408773
835,2028,30651.174856450387
836,2023,29679.0
836,2024,29391.881623418027
836,2025,29582.784498081506
836,2026,30327.196031729443
836,2027,29002.679356933782
836,2028,30062.31081254443
837,2023,29679.0
837,2024,29240.291252887197
837,2025,28882.601475656724
837,2026,30029.29608760457
837,2027,29519.76220661691
837,2028,30150.300181938495
838,2023,29679.0
838,2024,29948.186983712487
838,2025,29767.296126411446
838,2026,29927.235960640264
838,2027,29289.801500890844
838,2028,29054.97529954758
839,2023,29679.0
839,2024,29830.171481406243
839,2025,30709.211839987525
839,2026,29864.475611954225
839,2027,30021.02181831863
839,2028,30818.609663045812
840,2023,29679.0
840,2024,28969.501178392784
840,2025,30141.787597898074
840,2026,29799.257333594393
840,2027,30793.60430986082
840,2028,30054.25571434267
841,2023,29679.0
841,2024,30490.951121830716
841,2025,30642.305535042302
841,2026,28655.949624203684
841,2027,28645.991447004693
841,2028,30337.360671355804
842,2023,29679.0
842,2024,29936.513095001304
842,2025,29048.862097678677
842,2026,30237.468648644244
842,2027,29669.918736780317
842,2028,28963.61057701556
843,2023,29679.0
843,2024,29589.763871331954
843,2025,30433.737456094954
843,2026,28767.857082031678
843,2027,29369.673665949424
843,2028,30166.413891776465
844,2023,29679.0
844,2024,28509.335317983558
844,2025,29611.180246619697
844,2026,29937.919039062985
844,2027,30655.860791920757
844,2028,29329.37750042921
845,2023,29679.0
845,2024,28705.401458392076
845,2025,30153.981722221324
845,2026,30332.810560344235
845,2027,29151.943472996405
845,2028,30447.589209500547
846,2023,29679.0
846,2024,30204.03875671427
846,2025,29770.0863895534
846,2026,29191.735489551094
846,2027,29663.164231809118
846,2028,28465.335092597874
847,2023,29679.0
847,2024,30154.452181458957
847,2025,30141.30691519196
847,2026,28789.145894549558
847,2027,30296.07526269352
847,2028,29082.3372154057
848,2023,29679.0
848,2024,28557.316620605394
848,2025,29716.539381597642
848,2026,28538.479409303352
848,2027,28841.578539785565
848,2028,30056.003351355008
849,2023,29679.0
849,2024,30279.95239985922
849,2025,30251.74764177166
849,2026,30751.044457363754
849,2027,30497.90278400682
849,2028,30628.207769527977
850,2023,29679.0
850,2024,29557.555738822222
850,2025,30188.541563945568
850,2026,30215.050820658616
850,2027,29685.880330523127
850,2028,29775.62602792836
851,2023,29679.0
851,2024,29707.79092244678
851,2025,31158.40166280265
851,2026,29055.12710738017
851,2027,29754.152938185536
851,2028,29796.282433746255
852,2023,29679.0
852,2024,29136.577629509
852,2025,30947.658466087374
852,2026,30354.149923415174
852,2027,29762.268531073623
852,2028,29922.01379397417
853,2023,29679.0
853,2024,30323.079085467034
853,2025,29887.380484499983
853,2026,29736.179839496064
853,2027,29347.399218160845
853,2028,29740.230926038992
854,2023,29679.0
854,2024,29954.964356165157
854,2025,29778.62240323903
854,2026,29805.691591503877
854,2027,30139.50239081557
854,2028,29921.602599778096
855,2023,29679.0
855,2024,28931.60504224729
855,2025,30168.948769814833
855,2026,29929.880889538515
855,2027,29114.93213894761
855,2028,30064.249702411318
856,2023,29679.0
856,2024,30199.21290624352
856,2025,30041.688379599243
856,2026,29441.87511503217
856,2027,30020.112336205366
856,2028,29426.345868063938
857,2023,29679.0
857,2024,30043.271499426548
857,2025,28447.94825151099
857,2026,30437.82046093569
857,2027,29657.590033258148
857,2028,29870.232794179243
858,2023,29679.0
858,2024,30360.377276921718
858,2025,29566.38728086288
858,2026,29690.71288082559
858,2027,30617.663523195588
858,2028,29937.545957740043
859,2023,29679.0
859,2024,28875.188575368917
859,2025,29059.635138538542
859,2026,30336.823771841337
859,2027,28672.890309706232
859,2028,30374.31418997101
860,2023,29679.0
860,2024,29551.55132617675
860,2025,29160.334387885738
860,2026,29735.53295041235
860,2027,29431.122865629863
860,2028,29789.23846380803
861,2023,29679.0
861,2024,30290.6193539125
861,2025,29464.670848457245
861,2026,30015.667083901444
861,2027,30670.73927502255
861,2028,30617.327433196417
862,2023,29679.0
862,2024,29997.245898545443
862,2025,29055.323968287325
862,2026,29094.772824501313
862,2027,29784.462896183715
862,2028,30243.41384342587
863,2023,29679.0
863,2024,30901.491666538288
863,2025,30289.516249848646
863,2026,30406.97775825616
863,2027,29677.056628442344
863,2028,30655.554900626743
864,2023,29679.0
864,2024,30095.945310923817
864,2025,29634.832977349928
864,2026,31030.857158114482
864,2027,29570.55872743036
864,2028,30106.624812077953
865,2023,29679.0
865,2024,31032.268545133305
865,2025,30789.8794089768
865,2026,31026.791584216324
865,2027,30421.793118269117
865,2028,28575.146195060745
866,2023,29679.0
866,2024,30335.215876176244
866,2025,29763.180682718346
866,2026,30476.69502630102
866,2027,29627.287298799976
866,2028,28480.58063251866
867,2023,29679.0
867,2024,31008.974357977768
867,2025,28809.953643226952
867,2026,29972.107130509758
867,2027,29957.31447215776
867,2028,29874.472853937565
868,2023,29679.0
868,2024,29931.246613419902
868,2025,30095.823141273173
868,2026,29583.628436858136
868,2027,28540.42416169218
868,2028,29826.08811924332
869,2023,29679.0
869,2024,29143.014286708596
869,2025,29234.009275617504
869,2026,30645.212595014207
869,2027,29307.574224308566
869,2028,30551.68966109607
870,2023,29679.0
870,2024,30849.416693346135
870,2025,29964.1731061199
870,2026,28976.08633097088
870,2027,29128.701517925645
870,2028,29361.27158700348
871,2023,29679.0
871,2024,29435.203615598777
871,2025,30194.376934754797
871,2026,29188.65332458417
871,2027,30247.71642917938
871,2028,31131.37051101011
872,2023,29679.0
872,2024,29800.81644608906
872,2025,30345.490402310308
872,2026,28843.813547997815
872,2027,29462.621540989454
872,2028,30174.911318499497
873,2023,29679.0
873,2024,29662.237792344964
873,2025,29619.566357289485
873,2026,29901.378467781524
873,2027,29339.116165515017
873,2028,29403.562890043235
874,2023,29679.0
874,2024,30605.892778657853
874,2025,30148.649988903475
874,2026,30821.138171273476
874,2027,29806.00540550327
874,2028,29725.119579655402
875,2023,29679.0
875,2024,28574.98460632045
875,2025,29702.295833169366
875,2026,29109.962708666222
875,2027,30170.17834179007
875,2028,28912.23325020447
876,2023,29679.0
876,2024,29987.603120209744
876,2025,28537.279642877216
876,2026,29747.44777830614
876,2027,29364.07325392279
876,2028,29889.890865706257
877,2023,29679.0
877,2024,30672.559280350062
877,2025,30090.48262921592
877,2026,29815.28840326815
877,2027,29282.333479761386
877,2028,30159.955497905263
878,2023,29679.0
878,2024,29643.85000127935
878,2025,29850.27981937462
878,2026,30007.58817026643
878,2027,30279.154494000286
878,2028,30395.35870397448
879,2023,29679.0
879,2024,29467.196335312412
879,2025,29072.459173919848
879,2026,30025.564693959088
879,2027,29374.487681075094
879,2028,28723.28313214835
880,2023,29679.0
880,2024,30278.918293523166
880,2025,29927.247524263927
880,2026,29814.995115498434
880,2027,29820.19348653317
880,2028,30914.48965032487
881,2023,29679.0
881,2024,29569.181161041615
881,2025,29939.91097648136
881,2026,30071.129115834956
881,2027,30241.115800163367
881,2028,29871.90923526258
882,2023,29679.0
882,2024,29568.190420312927
882,2025,29719.594617011684
882,2026,28999.223037562308
882,2027,29089.41310933734
882,2028,29943.920776719726
883,2023,29679.0
883,2024,30163.866964313962
883,2025,28936.868074185368
883,2026,28357.69063069018
883,2027,28959.765401666227
883,2028,30617.969911233526
884,2023,29679.0
884,2024,29863.3473506378
884,2025,29334.737408612786
884,2026,29395.554702459343
884,2027,29862.713480921546
884,2028,30462.73683300752
885,2023,29679.0
885,2024,30897.47600826761
885,2025,28569.89640378638
885,2026,28951.051906064444
885,2027,30484.856083945117
885,2028,29685.96171951317
886,2023,29679.0
886,2024,29345.244893087478
886,2025,30025.589285399736
886,2026,30105.965164399644
886,2027,29038.444452934084
886,2028,29836.807874279224
887,2023,29679.0
887,2024,30135.260123397627
887,2025,28665.376955033295
887,2026,28874.183076371508
887,2027,30354.74949877593
887,2028,30570.873029282884
888,2023,29679.0
888,2024,29661.020838169992
888,2025,30000.968015645973
888,2026,29094.76364498719
888,2027,29217.72611909723
888,2028,30067.68984288252
889,2023,29679.0
889,2024,30370.581065127422
889,2025,29835.538572252623
889,2026,30348.901693602566
889,2027,29635.287334312317
889,2028,30152.472579914975
890,2023,29679.0
890,2024,29948.71824921681
890,2025,29891.17166216065
890,2026,30708.09983293703
890,2027,29515.504734814214
890,2028,29208.92870488366
891,2023,29679.0
891,2024,29916.237067383445
891,2025,29391.08084310243
891,2026,29637.977475313033
891,2027,29578.036323185974
891,2028,29417.306424639195
892,2023,29679.0
892,2024,29949.745896020977
892,2025,29236.288959512913
892,2026,30951.298633579157
892,2027,28948.933979165424
892,2028,30195.729819893033
893,2023,29679.0
893,2024,29844.241293124585
893,2025,30771.21484702795
893,2026,30022.22317868212
893,2027,30310.760166679134
893,2028,28423.55405665593
894,2023,29679.0
894,2024,29581.874889507788
894,2025,29447.38762653466
894,2026,29030.422004671265
894,2027,30469.31573629792
894,2028,30802.189816913815
895,2023,29679.0
895,2024,29739.61427015149
895,2025,28894.801046266522
895,2026,29942.25087516459
895,2027,29968.772321591154
895,2028,30293.20299447296
896,2023,29679.0
896,2024,30360.751568135758
896,2025,29948.53305903233
896,2026,28603.750053584423
896,2027,29191.124480620063
896,2028,30097.61505925669
897,2023,29679.0
897,2024,29385.187383021897
897,2025,29127.49035243681
897,2026,29556.463770429815
897,2027,29389.711457374455
897,2028,28666.749225114632
898,2023,29679.0
898,2024,29757.641667321237
898,2025,29593.72790823009
898,2026,29132.824036113117
898,2027,29669.366651420558
898,2028,29635.792970169707
899,2023,29679.0
899,2024,28773.56301141553
899,2025,29826.01098174259
899,2026,30308.631591783047
899,2027,30111.478809136817
899,2028,30023.506450633115
900,2023,29679.0
900,2024,29860.904584530144
900,2025,30276.812242459415
900,2026,29402.069997872433
900,2027,28760.13440596468
900,2028,28833.532853597124
901,2023,29679.0
901,2024,28988.85206823162
901,2025,30294.204891614234
901,2026,29501.512911921996
901,2027,29093.929890834024
901,2028,29723.91494453457
902,2023,29679.0
902,2024,29882.917687387464
902,2025,30703.599456800748
902,2026,30344.316799989625
902,2027,28689.406269255527
902,2028,30430.993109178256
903,2023,29679.0
903,2024,28777.326690595513
903,2025,29280.96499301978
903,2026,29588.27428002632
903,2027,30284.08383907284
903,2028,30587.93806160462
904,2023,29679.0
904,2024,30272.93684082091
904,2025,29087.932563958962
904,2026,30092.390042593703
904,2027,29026.425748093705
904,2028,30746.849607865315
905,2023,29679.0
905,2024,29661.36446221713
905,2025,28394.187174626462
905,2026,29555.72967922163
905,2027,29997.329623299283
905,2028,30026.60300062048
906,2023,29679.0
906,2024,30391.277251873464
906,2025,30862.687850356717
906,2026,30147.66834232495
906,2027,28770.408518356187
906,2028,29814.190518471194
907,2023,29679.0
907,2024,30408.990599965728
907,2025,30818.499041854186
907,2026,30468.84310434162
907,2027,30409.621454749522
907,2028,30165.36075221242
908,2023,29679.0
908,2024,29674.698743568286
908,2025,30363.361189652373
908,2026,29123.901459541008
908,2027,28951.82228543113
908,2028,28668.91527005612
909,2023,29679.0
909,2024,28707.674018891248
909,2025,29776.410322209347
909,2026,28873.227206857464
909,2027,29810.217003932983
909,2028,30194.830157380515
910,2023,29679.0
910,2024,30032.637645300412
910,2025,29668.51129711021
910,2026,29115.35175990939
910,2027,28964.007148576275
910,2028,29410.275899452514
911,2023,29679.0
911,2024,30603.989963851363
911,2025,29650.748330961847
911,2026,30647.271308109914
911,2027,30340.36006248166
911,2028,29642.866058108935
912,2023,29679.0
912,2024,30064.760983954235
912,2025,29640.824875106173
912,2026,30144.81100967597
912,2027,29672.486639717674
912,2028,30020.922363247464
913,2023,29679.0
913,2024,30058.08039138509
913,2025,29326.24496824931
913,2026,30417.359993460024
913,2027,30052.024535262703
913,2028,29501.308366449946
914,2023,29679.0
914,2024,29792.754378135625
914,2025,30434.16629749399
914,2026,31146.70868313415
914,2027,30676.36462731796
914,2028,29693.24654136735
915,2023,29679.0
915,2024,29733.922347780746
915,2025,30321.47884926543
915,2026,29922.444137085215
915,2027,28729.606459094295
915,2028,29732.28396882688
916,2023,29679.0
916,2024,29376.72832438479
916,2025,29435.254132794704
916,2026,30213.107181814852
916,2027,29455.756854296873
916,2028,28921.633389438128
917,2023,29679.0
917,2024,28510.47944562142
917,2025,29872.35642865224
917,2026,29818.906529010983
917,2027,29133.406122851153
917,2028,29748.865374389457
918,2023,29679.0
918,2024,29260.397166696694
918,2025,30205.466388081055
918,2026,30748.59230176726
918,2027,29128.57826280289
918,2028,29833.50287951873
919,2023,29679.0
919,2024,30039.81664716381
919,2025,29441.95238398878
919,2026,28976.018996146417
919,2027,30000.33225196668
919,2028,29341.84972146595
920,2023,29679.0
920,2024,28849.940325132105
920,2025,28667.578814013836
920,2026,29927.264574684777
920,2027,29429.041670758506
920,2028,29699.81669152942
921,2023,29679.0
921,2024,30391.717942393785
921,2025,29935.61763801468
921,2026,28656.737647083595
921,2027,30598.402428437657
921,2028,30879.26582170167
922,2023,29679.0
922,2024,30154.56907609296
922,2025,28983.815357512292
922,2026,28913.02134159562
922,2027,29930.363741576515
922,2028,30168.263439276434
923,2023,29679.0
923,2024,30645.624480370378
923,2025,29540.381804572582
923,2026,29851.096799179002
923,2027,29696.73083367291
923,2028,29645.53207863793
924,2023,29679.0
924,2024,30057.904889341826
924,2025,29283.994046717067
924,2026,31170.018096274274
924,2027,29348.924384758662
924,2028,29436.88787796075
925,2023,29679.0
925,2024,29523.588333134954
925,2025,29220.5924049243
925,2026,30218.394302440982
925,2027,30034.5479147131
925,2028,29826.155714011948
926,2023,29679.0
926,2024,28686.30826260972
926,2025,29740.602623291103
926,2026,30827.263448992322
926,2027,29588.480047010125
926,2028,30110.72249076199
927,2023,29679.0
927,2024,30329.378983065588
927,2025,29466.170720466915
927,2026,30874.527569012236
927,2027,29847.60472719302
927,2028,30123.829919019267
928,2023,29679.0
928,2024,29347.087837462335
928,2025,28842.149832640556
928,2026,29532.57474638767
928,2027,30068.83903277448
928,2028,30122.15021733737
929,2023,29679.0
929,2024,29761.122012053776
929,2025,29631.773964954966
929,2026,29650.312036697484
929,2027,29990.130814491415
929,2028,28596.361562608625
930,2023,29679.0
930,2024,30374.85821548942
930,2025,29625.126805722794
930,2026,29601.575725307735
930,2027,30522.118770396544
930,2028,29319.52873051565
931,2023,29679.0
931,2024,29102.72362633226
931,2025,29359.410052074945
931,2026,30093.696493690968
931,2027,28816.012676866772
931,2028,29188.549534688795
932,2023,29679.0
932,2024,30471.20010265879
932,2025,29649.66663342034
932,2026,29782.119909623445
932,2027,30091.945507415945
932,2028,29428.30930608182
933,2023,29679.0
933,2024,29323.7358260799
933,2025,29882.695968561988
933,2026,29617.828926154958
933,2027,28503.238048645082
933,2028,29735.930032818702
934,2023,29679.0
934,2024,30115.049587539008
934,2025,30290.168567860106
934,2026,30239.672508427208
934,2027,29821.718958141133
934,2028,30050.440200601322
935,2023,29679.0
935,2024,30055.03859081531
935,2025,29698.998756061213
935,2026,30134.99145048821
935,2027,29836.57830329951
935,2028,29689.180071840306
936,2023,29679.0
936,2024,29130.599589958838
936,2025,30239.273342083114
936,2026,30090.13205628212
936,2027,29410.97909857815
936,2028,29231.064999932863
937,2023,29679.0
937,2024,29869.097428252102
937,2025,29934.266875425223
937,2026,30636.716728735184
937,2027,29077.837797373497
937,2028,29675.917674686214
938,2023,29679.0
938,2024,28984.222722255945
938,2025,30967.248536442235
938,2026,30099.530909934812
938,2027,29515.428672302573
938,2028,29897.116950267507
939,2023,29679.0
939,2024,30003.327857697514
939,2025,30071.600173001316
939,2026,30059.760925057264
939,2027,29961.077922043518
939,2028,30996.333675372745
940,2023,29679.0
940,2024,29966.76525278341
940,2025,30031.003031487635
940,2026,29982.47359168797
940,2027,30423.18228328141
940,2028,29162.15644131959
941,2023,29679.0
941,2024,29900.004291406294
941,2025,28787.201842228544
941,2026,29950.537718051506
941,2027,29345.90435640791
941,2028,29780.158413012727
942,2023,29679.0
942,2024,29526.322520984322
942,2025,30495.32136906612
942,2026,29423.541779149975
942,2027,29652.389288251554
942,2028,29829.732159040806
943,2023,29679.0
943,2024,29653.47390836303
943,2025,30323.41646394415
943,2026,29947.183297033014
943,2027,28828.033915906446
943,2028,29637.59780933344
944,2023,29679.0
944,2024,30229.183525413177
944,2025,29690.686876524444
944,2026,29421.01437523565
944,2027,30911.830153190498
944,2028,29598.306283619928
945,2023,29679.0
945,2024,30582.148841474256
945,2025,28901.049151898365
945,2026,29384.6661956796
945,2027,30570.68321498055
945,2028,30024.506179782195
946,2023,29679.0
946,2024,30721.70564851547
946,2025,29567.958149473292
946,2026,30079.367592834733
946,2027,29730.64768816657
946,2028,30737.109175628484
947,2023,29679.0
947,2024,30108.773591321115
947,2025,29795.027780318454
947,2026,29346.650272371717
947,2027,29166.15583189025
947,2028,29683.455179053344
948,2023,29679.0
948,2024,29712.987419853278
948,2025,29584.858624960485
948,2026,30906.065907783675
948,2027,30924.403564751843
948,2028,29785.696524243747
949,2023,29679.0
949,2024,29894.876440522214
949,2025,29513.95296830698
949,2026,29176.942930907542
949,2027,29933.68124822474
949,2028,30207.98737644166
950,2023,29679.0
950,2024,29679.423241811463
950,2025,29646.22685551812
950,2026,29505.641896238427
950,2027,29928.463263493177
950,2028,30689.870005597066
951,2023,29679.0
951,2024,28786.235146289935
951,2025,31162.592003946684
951,2026,29839.415387043762
951,2027,30009.59146354989
951,2028,29859.142791106813
952,2023,29679.0
952,2024,28875.969683291038
952,2025,29490.89761166661
952,2026,28690.174404038058
952,2027,30202.736639475774
952,2028,30432.198643041786
953,2023,29679.0
953,2024,29813.485420167974
953,2025,29921.678716439616
953,2026,29663.55586424234
953,2027,28949.543338199222
953,2028,29255.711960995395
954,2023,29679.0
954,2024,28527.563864725482
954,2025,28697.864194180205
954,2026,30094.06957209216
954,2027,30141.77504282305
954,2028,30125.627325646074
955,2023,29679.0
955,2024,29553.10782304116
955,2025,29798.872532278136
955,2026,30695.81845665862
955,2027,29374.528454231626
955,2028,29783.465812019975
956,2023,29679.0
956,2024,30809.004924031164
956,2025,29079.86486605068
956,2026,29152.389258865227
956,2027,29306.606947448905
956,2028,29053.48825913354
957,2023,29679.0
957,2024,30720.428050477865
957,2025,29951.601224307942
957,2026,29117.53645163233
957,2027,30623.94046291274
957,2028,29433.055810714686
958,2023,29679.0
958,2024,29966.780874930362
958,2025,29619.621749823255
958,2026,29613.019225816515
958,2027,29568.384815741752
958,2028,29617.304219913618
959,2023,29679.0
959,2024,30994.743237045906
959,2025,29584.76668003665
959,2026,30852.817304993332
959,2027,30575.31263045047
959,2028,29890.052458286857
960,2023,29679.0
960,2024,30444.63675740433
960,2025,29904.80228166681
960,2026,29466.303708478634
960,2027,29794.569820301112
960,2028,29286.95534065689
961,2023,29679.0
961,2024,29584.894265252395
961,2025,29797.44418855561
961,2026,30617.9357313867
961,2027,30657.19748117992
961,2028,29577.77950259521
962,2023,29679.0
962,2024,30604.495148045375
962,2025,28328.537255203042
962,2026,29174.611613214212
962,2027,30852.225722473937
962,2028,28644.122225128755
963,2023,29679.0
963,2024,29183.307781492284
963,2025,30102.82970690845
963,2026,30196.34405585349
963,2027,29649.847504179288
963,2028,28616.74735315593
964,2023,29679.0
964,2024,29128.846868694247
964,2025,28748.26920377551
964,2026,29859.72711196822
964,2027,29893.91752573107
964,2028,30295.17847645839
965,2023,29679.0
965,2024,29164.272306892624
965,2025,29736.672359053387
965,2026,29774.911876755003
965,2027,28423.686321495083
965,2028,30176.577682105417
966,2023,29679.0
966,2024,30328.683262770995
966,2025,29855.333695920122
966,2026,31222.386548976305
966,2027,29462.254730265464
966,2028,29795.087719074232
967,2023,29679.0
967,2024,30694.583700913907
967,2025,29906.412479736166
967,2026,29398.581175859545
967,2027,30073.206068022177
967,2028,30881.00754540261
968,2023,29679.0
968,2024,29678.600549605653
968,2025,29312.66650460768
968,2026,30513.524391741925
968,2027,30097.506748584037
968,2028,29506.23323534899
969,2023,29679.0
969,2024,29100.413100139438
969,2025,29070.443086670373
969,2026,28519.635328339977
969,2027,29850.95009450346
969,2028,28873.386536441543
970,2023,29679.0
970,2024,28982.67093683727
970,2025,29185.421097532384
970,2026,29286.154266828857
970,2027,30190.137666239174
970,2028,30235.507713042552
971,2023,29679.0
971,2024,29526.668865076077
971,2025,28885.20008362568
971,2026,30014.838580426167
971,2027,30076.53126820888
971,2028,30297.53923354163
972,2023,29679.0
972,2024,29009.790786433397
972,2025,29646.012617839602
972,2026,29289.17045977758
972,2027,30271.803660122012
972,2028,30157.27262993458
973,2023,29679.0
973,2024,29599.424703941575
973,2025,29232.377203494554
973,2026,30275.42803845592
973,2027,29809.753029875716
973,2028,28756.053405807266
974,2023,29679.0
974,2024,29629.1241618632
974,2025,29169.374427843373
974,2026,30188.457440909282
974,2027,30097.832939308653
974,2028,30629.69791452083
975,2023,29679.0
975,2024,29767.117502936646
975,2025,31043.10340210008
975,2026,29667.61074863343
975,2027,29530.919261144212
975,2028,30680.180240663605
976,2023,29679.0
976,2024,28854.339800459933
976,2025,30301.86031287696
